Country Code,City,Location,Coordinates,Last Updated,BC,CO,NO,NO2,NOX,O3,PM1,PM10,PM2.5,SO2,AQI_Category
AT,Amt der Steiermärkischen Landesregierung,NET.06,"47.210369999464845, 14.825278000000003",2022-05-02T04:30:00+05:30,,,,,,,,,,13.20600795,Unknown
AT,Amt der Steiermärkischen Landesregierung,NET.06,"47.21570299946484, 15.628392000000002",2024-02-22T13:30:00+05:30,,,22.3437252,42.05098724,,12.166,,37.51708984,17.2696762,,Good
AT,Amt der Steiermärkischen Landesregierung,NET.06,"47.282859999464954, 15.971852",2024-02-22T13:30:00+05:30,,,24.64760208,28.28519821,,8.762,,35.8301239,,,Unknown
AT,Amt der Steiermärkischen Landesregierung,NET.06,"47.282859999464954, 15.971852",2024-01-31T13:30:00+05:30,,,,,,,,,,3.23925447,Unknown
AT,Amt der Steiermärkischen Landesregierung,NET.06,"47.34805999946507, 15.882221999999997",2024-02-22T13:30:00+05:30,,,0.069049,3.71238708,,68.495,,7.57290458,,,Unknown
AT,Amt der Steiermärkischen Landesregierung,NET.06,"47.34805999946507, 15.882221999999997",2024-01-16T15:30:00+05:30,,,,,,,,,,2.65548038,Unknown
AT,Amt der Steiermärkischen Landesregierung,NET.06,"47.359099999465066, 15.103699999999998",2024-02-22T13:30:00+05:30,,,,33.80796813,,,,31.77376937,,,Unknown
AT,Amt der Steiermärkischen Landesregierung,NET.06,"47.36027799946508, 13.639444000000001",2024-02-22T13:30:00+05:30,,,,,,82.893,,,,,Unknown
AT,Amt der Steiermärkischen Landesregierung,NET.06,"47.375329999465094, 15.07405",2024-02-22T13:30:00+05:30,,599.55996,,28.20280075,,,,39.94676971,,1.64881706,Unknown
AT,Amt der Steiermärkischen Landesregierung,NET.06,"47.382299999465104, 15.0889",2024-02-22T13:30:00+05:30,,,7.48067665,,,11.654,,,,,Unknown
AT,Amt der Steiermärkischen Landesregierung,NET.06,"47.405555999465136, 15.360833000000001",2024-02-22T13:30:00+05:30,,,,,,81.969,,,,,Unknown
AT,Amt der Steiermärkischen Landesregierung,NET.06,"47.40944299946515, 15.253333000000003",2024-02-22T13:30:00+05:30,,,,32.35425949,,,,24.96896553,,,Unknown
AT,Amt der Steiermärkischen Landesregierung,NET.06,"47.40944299946515, 15.253333000000003",2024-01-30T17:30:00+05:30,,,,,,,,,,2.38270497,Unknown
AT,Amt der Steiermärkischen Landesregierung,NET.06,"47.42566699946517, 15.270528000000004",2024-02-22T13:30:00+05:30,,,,37.93148803,,,,20.33552169,11.52851676,,Good
AT,Amt der Steiermärkischen Landesregierung,NET.06,"47.44583299946522, 15.290320000000003",2024-02-22T13:30:00+05:30,,,,33.20787048,,,,31.10069274,,,Unknown
AT,Amt der Steiermärkischen Landesregierung,NET.06,"47.565438999465414, 14.244675999999998",2024-02-22T13:30:00+05:30,,,14.59204196,25.12619018,,6.361,,31.60486602,,,Unknown
AT,Amt der Steiermärkischen Landesregierung,NET.06,"47.565438999465414, 14.244675999999998",2024-01-16T11:30:00+05:30,,,,,,,,,,2.31261348,Unknown
AT,Amt der Steiermärkischen Landesregierung,NET.06,"47.6047219994655, 15.673056000000003",2024-02-22T13:30:00+05:30,,,14.55206775,28.63420867,,9.833,,21.11323547,,,Unknown
AT,Amt der Steiermärkischen Landesregierung,NET.06,"47.630559999465525, 13.796667000000003",2024-02-22T13:30:00+05:30,,,,,,60.902,,,,,Unknown
AT,Amt der Tiroler Landesregierung,NET.07,"46.8191109994643, 12.766025",2024-02-22T13:30:00+05:30,,,7.79150009,25.88299942,,18.571,,,,,Unknown
AT,Amt der Tiroler Landesregierung,NET.07,"46.82773199946431, 12.765622",2024-02-22T13:30:00+05:30,,,,46.72000122,,,,23.3050003,13.46699905,,Good
AT,Amt der Tiroler Landesregierung,NET.07,"46.82773199946431, 12.765622",2021-12-31T04:30:00+05:30,,1044.51549,,,,,,,,,Unknown
AT,Amt der Tiroler Landesregierung,NET.07,"47.13368099946473, 10.224811",2024-02-22T13:30:00+05:30,,,,,,95.028,,,,,Unknown
AT,Amt der Tiroler Landesregierung,NET.07,"47.21694699946486, 10.735717",2024-02-22T13:30:00+05:30,,,,47.64099884,,,,25.05850028,,,Unknown
AT,Amt der Tiroler Landesregierung,NET.07,"47.22557799946486, 11.392064",2024-02-22T13:30:00+05:30,,,,28.27949905,,,,17.09799957,,,Unknown
AT,Amt der Tiroler Landesregierung,NET.07,"47.26261899946492, 11.392361000000001",2024-02-22T13:30:00+05:30,,275.27099,,30.34550094,,,,14.64799976,9.76799964,0.92149996,Good
AT,Amt der Tiroler Landesregierung,NET.07,"47.269902999464925, 11.374661000000001",2024-02-22T13:30:00+05:30,,,0.06,11.27499961,,72.303,,,,,Unknown
AT,Amt der Tiroler Landesregierung,NET.07,"47.27128999946495, 11.416945000000002",2024-02-22T13:30:00+05:30,,,6.42299985,16.3655014,,68.933,,13.6989994,,,Unknown
AT,Amt der Tiroler Landesregierung,NET.07,"47.278069999464954, 11.512496999999998",2024-02-22T13:30:00+05:30,,,,27.21199989,,,,21.66650009,,,Unknown
AT,Amt der Tiroler Landesregierung,NET.07,"47.305621999465, 11.375997000000002",2024-02-22T13:30:00+05:30,,,,,,86.743,,,,,Unknown
AT,Amt der Tiroler Landesregierung,NET.07,"47.34877399946505, 11.692027999999999",2024-02-22T13:30:00+05:30,,,,51.42049789,,,,17.20249938,,,Unknown
AT,Amt der Tiroler Landesregierung,NET.07,"47.42855299946519, 11.871803",2024-02-22T13:30:00+05:30,,,,,,,,25.07749938,,1.46850001,Unknown
AT,Amt der Tiroler Landesregierung,NET.07,"47.44759699946521, 10.744116999999996",2024-02-22T13:30:00+05:30,,,8.70199966,25.43899917,,18.344,,16.2425003,10.42099952,,Good
AT,Amt der Tiroler Landesregierung,NET.07,"47.45871699946523, 11.90995",2024-02-22T13:30:00+05:30,,,4.01100015,19.77999877,,36.497,,,,,Unknown
AT,Amt der Tiroler Landesregierung,NET.07,"47.46891699946524, 11.958035999999998",2024-02-22T13:30:00+05:30,,,,32.68600082,,,,,,,Unknown
AT,Amt der Tiroler Landesregierung,NET.07,"47.46983699946524, 10.682283",2024-02-22T13:30:00+05:30,,,,,,23.921,,,,,Unknown
AT,Amt der Tiroler Landesregierung,NET.07,"47.48855799946528, 12.066633000000003",2024-02-22T13:30:00+05:30,,,30.42799949,35.09049987,,3.547,,24.48600006,,,Unknown
AT,Amt der Tiroler Landesregierung,NET.07,"47.58052799946543, 12.169247000000002",2024-02-22T13:30:00+05:30,,,,,,10.077,,,,,Unknown
AT,Amt der Tiroler Landesregierung,NET.07,"47.581807999465454, 12.172411",2024-02-22T13:30:00+05:30,,,,37.72799682,,,,18.12400054,,,Unknown
AT,Bryan Hellack,NET.DE_UB,"47.414435999999995, 10.980657",2024-02-22T11:30:00+05:30,,,,,,96.14,,1.0,,,Unknown
AT,Bryan Hellack,NET.DE_UB,"47.414435999999995, 10.980657",2024-02-21T20:30:00+05:30,,,-0.19,,,,,,,,Unknown
AT,Burgenland,AT10001,"47.8399999994659, 16.52806",2024-01-29T22:30:00+05:30,,,,11.7309494,,63.064,,,,7.17094993,Unknown
AT,Burgenland,AT10001,"47.8399999994659, 16.52806",2024-01-29T23:30:00+05:30,,481.44999,,,,,,22.68020057,26.55284881,,Good
AT,Burgenland,AT10002,"47.339409999465, 16.20808",2023-06-28T23:30:00+05:30,,,2.06060004,1.40074992,,99.894,,7.54714965,,,Unknown
AT,Gemeinde Wien - MA22 Umweltschutz,NET.09,"48.1412499994665, 16.301278",2024-02-22T13:30:00+05:30,,,7.60658884,25.39902877,,30.741,,14.87050056,10.78149986,,Good
AT,Gemeinde Wien - MA22 Umweltschutz,NET.09,"48.15670799946655, 16.476050999999995",2024-02-22T12:30:00+05:30,,,,33.52530288,,,,,,,Unknown
AT,Gemeinde Wien - MA22 Umweltschutz,NET.09,"48.15670799946655, 16.476050999999995",2024-02-22T13:30:00+05:30,,,,,,,,18.51749992,11.84650039,0.84901046,Good
AT,Gemeinde Wien - MA22 Umweltschutz,NET.09,"48.162068999466555, 16.525614",2024-02-22T13:30:00+05:30,,,1.60099744,10.25513076,,53.475,,12.85400009,10.37100028,,Good
AT,Gemeinde Wien - MA22 Umweltschutz,NET.09,"48.17435299946658, 16.361417",2024-02-22T13:30:00+05:30,,,,32.31386947,,,,17.80099868,12.04800033,,Good
AT,Gemeinde Wien - MA22 Umweltschutz,NET.09,"48.18714699946661, 16.339331",2024-02-22T13:30:00+05:30,,,,46.03932571,,,,15.79850006,10.57950019,,Good
AT,Gemeinde Wien - MA22 Umweltschutz,NET.09,"48.1883729994666, 16.30002",2024-02-22T13:30:00+05:30,,427.20651,,57.84388732,,,,,,,Unknown
AT,Gemeinde Wien - MA22 Umweltschutz,NET.09,"48.20305999946664, 16.43455",2024-02-22T13:30:00+05:30,,214.5195,,24.45435714,,,,16.34499931,11.26200008,0.44449099,Good
AT,Gemeinde Wien - MA22 Umweltschutz,NET.09,"48.20499999946665, 16.30975",2024-02-22T13:30:00+05:30,,,,40.100708,,,,21.39399909,12.22999954,,Good
AT,Gemeinde Wien - MA22 Umweltschutz,NET.09,"48.20814999946664, 16.373254",2024-02-22T13:30:00+05:30,,,6.28873062,34.80271148,,31.835,,,,5.07165431,Unknown
AT,Gemeinde Wien - MA22 Umweltschutz,NET.09,"48.21673899946667, 16.380918",2024-02-22T13:30:00+05:30,,315.7705,,34.77402877,,,,18.44099998,10.6999998,,Good
AT,Gemeinde Wien - MA22 Umweltschutz,NET.09,"48.219109999466674, 16.349818",2024-02-22T13:30:00+05:30,,,,34.91744995,,,,22.54100036,11.77350044,,Good
AT,Gemeinde Wien - MA22 Umweltschutz,NET.09,"48.226360999466685, 16.458345",2024-02-22T13:30:00+05:30,,,,15.35597229,,,,17.2104988,10.49950027,1.3104496,Good
AT,Gemeinde Wien - MA22 Umweltschutz,NET.09,"48.23536999946673, 16.301563",2024-02-22T13:30:00+05:30,,,,31.22673225,,,,17.07450103,12.03199958,6.5777626,Good
AT,Gemeinde Wien - MA22 Umweltschutz,NET.09,"48.24899299946675, 16.357079",2024-02-22T12:30:00+05:30,,,3.51345801,34.94422149,,25.008,,,,0.71966451,Unknown
AT,Gemeinde Wien - MA22 Umweltschutz,NET.09,"48.261085999466765, 16.396954",2024-02-22T13:30:00+05:30,,,,20.75360107,,,,24.83399963,10.15299987,,Good
AT,Gemeinde Wien - MA22 Umweltschutz,NET.09,"48.270199999466804, 16.2972",2024-02-22T12:30:00+05:30,,,,,,26.827,,,,,Unknown
AT,Gemeinde Wien - MA22 Umweltschutz,NET.09,"48.270199999466804, 16.2972",2024-02-22T13:30:00+05:30,,,3.17953443,24.68957138,,,,,,,Unknown
AT,Gemeinde Wien - MA22 Umweltschutz,NET.09,"48.270199999466804, 16.2972",2017-07-21T00:30:00+05:30,,,,,,,,,,4.51885604,Unknown
AT,Kärnten,AT0VOR1,"46.6786111105753, 12.974444444444398",2024-01-29T23:30:00+05:30,,200.208,0.18707248,3.01185655,,75.188,,4.80999994,,0.31976804,Unknown
AT,Kärnten,AT2F202,"46.8419999994643, 14.529000000000002",2023-11-13T14:30:00+05:30,,,2.13499975,,,,,,,,Unknown
AT,Kärnten,AT2F202,"46.8419999994643, 14.529000000000002",2024-01-29T23:30:00+05:30,,,,9.125,,,,16.47499847,,0.80000001,Unknown
AT,Kärnten,AT2F202,"46.8419999994643, 14.529000000000002",2017-07-21T00:30:00+05:30,,,,,,134.48,,,,,Unknown
AT,Kärnten,AT2M121,"46.55692999946401, 13.70541",2024-01-29T23:30:00+05:30,,,,,,22.2,,39.56999969,,0.28,Unknown
AT,Kärnten,AT2M226,"46.6102777772418, 14.3983333333333",2024-01-29T23:30:00+05:30,,,,,,,,83.33000183,,,Unknown
AT,Kärnten,AT2SP10,"46.9349999994645, 13.195833",2024-01-29T23:30:00+05:30,,,9.86499977,40.27000045,,11.765,,40.1800003,,,Unknown
AT,Kärnten,AT2WO15,"46.8349999994643, 14.843611111111098",2024-01-29T23:30:00+05:30,,,9.81499862,40.3050003,,17.82,,29.625,21.38500022,-0.00499999,Good
AT,National automated monitoring network (SIS),NET-CZ001A,"48.72419738769531, 14.723381996154785",2024-02-22T12:30:00+05:30,,,,,,70.0,,1.0,,,Unknown
AT,Niederösterreich,AT0PIL1,"48.7211111094678, 15.94222222",2024-01-29T23:30:00+05:30,,,0.33049473,9.7622404,,56.032,,22.15499877,18.82999992,1.04499995,Good
AT,Niederösterreich,AT30065,"48.1958349994666, 16.143612",2024-01-29T23:30:00+05:30,,,2.74372982,16.15884971,,60.761,,,,,Unknown
AT,Niederösterreich,AT30101,"48.1202777794665, 14.878333",2024-01-29T23:30:00+05:30,,,5.0509572,36.90719604,,20.453,,30.5,23.70000076,,Good
AT,Niederösterreich,AT30103,"48.1797222194666, 14.86666667",2024-01-29T23:30:00+05:30,,,,,,39.31,,,,,Unknown
AT,Niederösterreich,AT30103,"48.1797222194666, 14.86666667",2024-01-29T12:30:00+05:30,,,,,,,,,,0.5,Unknown
AT,Niederösterreich,AT30104,"48.1783333327999, 14.5486111111111",2024-01-29T23:30:00+05:30,,,13.84336471,50.19761276,,9.478,,35.0,27.64999961,,Good
AT,Niederösterreich,AT30201,"47.9591669994661, 16.205833",2024-01-29T23:30:00+05:30,,,8.73004913,45.2256546,,25.342,,38.0,28.89999961,,Good
AT,Niederösterreich,AT30202,"48.1061110994664, 15.919444444",2024-01-29T23:30:00+05:30,,,1.43422245,9.75267982,,60.462,,,,0.89999997,Unknown
AT,Niederösterreich,AT30301,"48.1436119994665, 16.959444",2024-01-29T23:30:00+05:30,,,1.06007742,12.23865604,,52.28,,15.5,12.30000019,0.0,Good
AT,Niederösterreich,AT30302,"48.0502779994663, 16.675278",2024-01-29T23:30:00+05:30,,,0.81064748,5.25879764,,70.938,,,,0.0,Unknown
AT,Niederösterreich,AT30302,"48.0502779994663, 16.675278",2023-12-31T04:30:00+05:30,,,,,,,,16.0,,,Unknown
AT,Niederösterreich,AT30403,"48.3922222194671, 16.522666622",2024-01-29T23:30:00+05:30,,,0.81064748,12.14304161,,57.568,,,,,Unknown
AT,Niederösterreich,AT30407,"48.2366666661334, 16.6369444444444",2024-01-29T23:30:00+05:30,,,,7.93600368,,,,15.0,11.65000057,0.55000001,Good
AT,Niederösterreich,AT30601,"48.3022229994669, 16.320833",2024-01-29T23:30:00+05:30,,,0.74828994,16.35007858,,58.366,,,,2.0999999,Unknown
AT,Niederösterreich,AT30603,"48.0861111104664, 16.433333333",2024-01-29T23:30:00+05:30,,,,,,62.457,,27.5,,,Unknown
AT,Niederösterreich,AT30701,"48.5288888883562, 15.9427777777778",2024-01-29T23:30:00+05:30,,,,,,64.452,,13.5,,,Unknown
AT,Niederösterreich,AT30801,"48.7244443994678, 15.5002778",2024-01-29T23:30:00+05:30,,,,,,57.468,,,,0.84999996,Unknown
AT,Niederösterreich,AT31102,"47.861944439466, 15.32194444",2024-01-29T23:30:00+05:30,,,,,,66.947,,,,,Unknown
AT,Niederösterreich,AT31204,"48.2133333328, 15.1972222222222",2024-01-29T23:30:00+05:30,,,1.49658,26.48521614,,38.911,,,,,Unknown
AT,Niederösterreich,AT31301,"48.5786110994675, 16.5805556",2023-11-13T18:30:00+05:30,,,,,,,,,13.25,,Good
AT,Niederösterreich,AT31301,"48.5786110994675, 16.5805556",2024-01-29T23:30:00+05:30,,,,,,51.183,,20.0,,1.25,Unknown
AT,Niederösterreich,AT31402,"48.1249999994665, 16.331388",2024-01-29T23:30:00+05:30,,529.61999,,41.59230804,,,,,,,Unknown
AT,Niederösterreich,AT31413,"48.0838888883553, 16.3302777777778",2024-01-29T23:30:00+05:30,,,,41.59230804,,,,22.5,15.6999998,,Good
AT,Niederösterreich,AT31502,"47.6699999994656, 15.8547222",2024-01-29T23:30:00+05:30,,,1.06007742,8.12723159,,63.455,,,,2.5,Unknown
AT,Niederösterreich,AT31701,"48.370277999467, 15.543611",2024-01-29T23:30:00+05:30,,,1.12243497,14.62901782,,23.845,,,,0.79999995,Unknown
AT,Niederösterreich,AT31902,"48.331111110578, 15.903611111111099",2024-01-29T23:30:00+05:30,,,,25.14661407,,,,22.0,17.5,,Good
AT,Niederösterreich,AT31902,"48.331111110578, 15.903611111111099",2017-07-21T00:30:00+05:30,,,,,,,,,,2.0,Unknown
AT,Niederösterreich,AT32301,"48.2124999994667, 15.634167",2024-01-29T23:30:00+05:30,,,1.18479251,23.61678123,,39.709,,24.5,18.25,0.94999998,Good
AT,Niederösterreich,AT32302,"48.2012999994666, 15.6204",2023-08-01T17:30:00+05:30,,,,,,,,,5.85000038,,Good
AT,Niederösterreich,AT32302,"48.2012999994666, 15.6204",2024-01-29T23:30:00+05:30,,483.06,,59.08975982,,,,29.0,,,Unknown
AT,Niederösterreich,AT32701,"48.1449999994665, 16.4744444444444",2024-01-29T23:30:00+05:30,,308.45999,1.30950748,13.95971679,,59.763,,20.0,15.55000114,2.0999999,Good
AT,Niederösterreich,AT32702,"48.1508039008377, 16.5116637428157",2023-12-31T04:30:00+05:30,,,,28.20627784,,,,15.5,,,Unknown
AT,Oberösterreich,AT0ENK1,"48.3917199994671, 13.67114",2024-01-29T23:30:00+05:30,,,0.68593251,18.85517883,,39.659,,17.40999984,16.38999938,0.745,Good
AT,Oberösterreich,AT0ZOE2,"47.8386110994659, 14.441388889",2024-01-29T23:30:00+05:30,,,,,,49.586,,0.87,0.61000001,0.52999997,Good
AT,Oberösterreich,AT0ZOE2,"47.8386110994659, 14.441388889",2023-12-23T02:30:00+05:30,,,0.36790925,2.3903625,,,,,,,Unknown
AT,Oberösterreich,AT4S156,"48.2577777772445, 13.0397222222222",2024-01-29T23:30:00+05:30,,,7.63849973,44.98699951,,8.77,,20.73600006,17.05550003,1.89199995,Good
AT,Oberösterreich,AT4S173,"48.2788888883557, 14.365833333333303",2024-01-29T23:30:00+05:30,,547.14798,,39.99549865,,,,37.70500183,29.97000122,2.23850011,Good
AT,Oberösterreich,AT4S173,"48.2788888883557, 14.365833333333303",2023-11-03T13:30:00+05:30,,,3.23499965,,,,,,,,Unknown
AT,Oberösterreich,AT4S404,"48.2252777994667, 14.23888889",2024-01-29T23:30:00+05:30,,,3.5349996,44.41999816,,11.569,,36.60150146,30.24549865,,Good
AT,Oberösterreich,AT4S404,"48.2252777994667, 14.23888889",2017-07-21T00:30:00+05:30,,,,,,,,,,0.66999995,Unknown
AT,Oberösterreich,AT4S406,"48.1649999994666, 14.035556",2024-01-29T23:30:00+05:30,,529.08504,25.3599987,58.94499588,,5.378,,33.75649642,25.49850082,1.39499998,Good
AT,Oberösterreich,AT4S407,"48.0008333327996, 13.6675",2023-11-13T14:30:00+05:30,,,7.54999923,,,,,,,,Unknown
AT,Oberösterreich,AT4S407,"48.0008333327996, 13.6675",2024-01-29T23:30:00+05:30,,,,42.50999832,,2.096,,22.42200088,16.9204998,,Good
AT,Oberösterreich,AT4S407,"48.0008333327996, 13.6675",2022-02-15T18:30:00+05:30,,,,,,,,,,2.71999979,Unknown
AT,Oberösterreich,AT4S416,"48.2744444434668, 14.3147222",2024-01-29T23:30:00+05:30,,395.8089900000001,11.04949855,51.02999877,,15.155,,40.39849853,28.00600051,9.24699974,Good
AT,Oberösterreich,AT4S431,"48.3027777772446, 14.2827777777778",2023-11-13T14:30:00+05:30,,,29.45649719,,,,,,,,Unknown
AT,Oberösterreich,AT4S431,"48.3027777772446, 14.2827777777778",2024-01-29T23:30:00+05:30,,529.68597,,60.89749526,,,,40.02999877,30.15250015,,Good
AT,Salzburg,AT0SON1,"47.05416669946461, 12.957777778",2024-01-29T23:30:00+05:30,,126.87599,0.09166552,0.36237895,,94.833,,,,,Unknown
AT,Salzburg,AT51000,"47.7974999994658, 13.0536111111111",2024-01-29T23:30:00+05:30,,838.08004,,74.38807678,,,,77.20500183,,,Unknown
AT,Salzburg,AT51200,"47.8172222216881, 13.0308333333333",2023-12-19T04:30:00+05:30,,,9.66541194,38.53264236,,12.571,,11.47500038,8.5,1.99855041,Good
AT,Salzburg,AT52000,"47.6830555994656, 13.1",2024-01-29T23:30:00+05:30,,570.36,,50.29322814,,,,45.16999816,,4.6632843,Unknown
AT,Salzburg,AT52300,"47.6911111105767, 13.1080555555556",2024-01-29T23:30:00+05:30,,,,72.38017272,,,,37.04499816,,,Unknown
AT,Salzburg,AT55032,"47.1258333327981, 13.8083333333333",2024-01-29T22:30:00+05:30,,,55.74760437,59.18537139,,,,,,,Unknown
AT,Salzburg,AT55032,"47.1258333327981, 13.8083333333333",2024-01-29T23:30:00+05:30,,,,,,8.381,,53.20999908,,,Unknown
AT,Steiermark,AT0KLH1,"46.7527527861509, 15.9566845602866",2024-01-29T23:30:00+05:30,,,0.50509572,10.79487705,,,,33.04000091,,,Unknown
AT,Steiermark,AT0KLH1,"46.7527527861509, 15.9566845602866",2016-12-12T14:30:00+05:30,,,,,,70.0,,,,1.0,Unknown
AT,Steiermark,AT60118,"47.1783333327981, 14.6766666666667",2024-01-29T23:30:00+05:30,,,1.87401843,38.04404449,,21.348,,30.97468948,,,Unknown
AT,Steiermark,AT60141,"47.358888888354, 15.1036111111111",2024-01-29T23:30:00+05:30,,,,55.13316726,,,,49.57209777,,,Unknown
AT,Steiermark,AT60142,"47.3755555550207, 15.0745",2024-01-29T23:30:00+05:30,,2107.6021100000003,,41.77268981,,,,56.13087844,,5.01914691,Unknown
AT,Steiermark,AT60143,"47.3824999994651, 15.0891666666667",2024-01-29T22:30:00+05:30,,,10.49581718,,,,,,,,Unknown
AT,Steiermark,AT60143,"47.3824999994651, 15.0891666666667",2024-01-29T23:30:00+05:30,,,,,,3.679,,,,,Unknown
AT,Steiermark,AT60143,"47.3824999994651, 15.0891666666667",2023-11-09T19:30:00+05:30,,,,,,,,20.43911361,,,Unknown
AT,Steiermark,AT60143,"47.3824999994651, 15.0891666666667",2023-11-13T13:30:00+05:30,,,,21.91922378,,,,,,,Unknown
AT,Steiermark,AT60185,"46.7674999994643, 15.956111",2024-01-29T23:30:00+05:30,,,,,,,,,,2.00951766,Unknown
AT,Steiermark,AT60185,"46.7674999994643, 15.956111",2017-07-21T00:30:00+05:30,,,,5.14998817,,,,18.789999,,,Unknown
AT,Steiermark,AT60185,"46.7674999994643, 15.956111",2024-01-28T22:30:00+05:30,,,,,,74.525,,,,,Unknown
AT,Steiermark,AT60191,"47.1355555550203, 15.3236111111111",2024-01-29T23:30:00+05:30,,,,40.24654006,,,,39.940876,,,Unknown
AT,Steiermark,AT60191,"47.1355555550203, 15.3236111111111",2024-01-24T04:30:00+05:30,,,,,,,,,,0.009526,Unknown
AT,Steiermark,AT60196,"47.0402777772424, 14.33",2024-01-29T23:30:00+05:30,,,,,,89.534,,,,,Unknown
AT,Steiermark,AT60198,"47.0472219994646, 16.078888",2024-01-29T23:30:00+05:30,,,40.27002334,60.72647857,,4.075,,39.65409851,,,Unknown
AT,Susanne Schmid,NET.DE_BY,"47.47706, 11.05722",2024-02-22T12:30:00+05:30,,,8.54,22.94,,12.93,,,,,Unknown
AT,Susanne Schmid,NET.DE_BY,"47.648458999999995, 12.188324",2024-02-22T12:30:00+05:30,,,,29.8,,,,17.01,11.81,,Good
AT,Susanne Schmid,NET.DE_BY,"47.648458999999995, 12.188324",2024-02-22T11:30:00+05:30,,,9.35,,,,,,,,Unknown
AT,Susanne Schmid,NET.DE_BY,"48.573629, 13.422039",2024-02-22T12:30:00+05:30,,,43.71,32.78,,,,20.02,11.7,,Good
AT,Susanne Schmid,NET.DE_BY,"48.57663000000001, 13.46936",2024-02-22T12:30:00+05:30,,670.0,,43.05,,,,24.87,11.23,,Good
AT,Susanne Schmid,NET.DE_BY,"48.57663000000001, 13.46936",2024-02-22T11:30:00+05:30,,,105.79,,,,,,,,Unknown
AT,Tirol,AT72547,"47.5819143865989, 12.1697466485524",2024-01-29T23:30:00+05:30,,,,,,6.104,,,,,Unknown
AT,Umweltbundesamt,NET.10,"46.67764999946413, 12.974600000000004",2024-02-22T13:30:00+05:30,,202.536,0.22448697,3.55685949,,67.795,,9.31000041,,0.23982605,Unknown
AT,Umweltbundesamt,NET.10,"47.05416699946463, 12.958300000000001",2024-02-22T13:30:00+05:30,,145.5,0.1671181,0.75726681,,93.226,,,,,Unknown
AT,Umweltbundesamt,NET.10,"47.770279999465785, 16.76639",2024-02-22T12:30:00+05:30,,,0.32425898,6.87468242,,54.555,,,,0.52095544,Unknown
AT,Umweltbundesamt,NET.10,"47.770279999465785, 16.76639",2024-02-22T13:30:00+05:30,,248.51399,,,,,,13.38000011,11.61000061,,Good
